,org:group,concept:instance,org:resource,concept:name,time:timestamp,lifecycle:transition,case:startdate,case:responsible,case:enddate_planned,case:department,case:group,case:concept:name,case:deadline,case:channel,case:enddate
93,Group 1,task-10790,Resource17,T06 Determine necessity of stop advice,2011-02-07 07:58:22.287000+00:00,complete,2011-01-15 00:06:40.010000+00:00,Resource17,2011-03-12 00:06:40.010000+00:00,General,,case-5530,2011-03-12 00:06:40+00:00,Internet,2011-02-22 13:41:05.508000+00:00
94,Group 1,task-11158,Resource17,T10 Determine necessity to stop indication,2011-02-07 08:00:07.478000+00:00,complete,2011-01-15 00:06:40.010000+00:00,Resource17,2011-03-12 00:06:40.010000+00:00,General,,case-5530,2011-03-12 00:06:40+00:00,Internet,2011-02-22 13:41:05.508000+00:00
95,Group 2,task-10801,Resource21,T05 Print and send confirmation of receipt,2011-02-07 09:01:03.436000+00:00,complete,2011-01-15 00:06:40.010000+00:00,Resource17,2011-03-12 00:06:40.010000+00:00,General,,case-5530,2011-03-12 00:06:40+00:00,Internet,2011-02-22 13:41:05.508000+00:00
96,EMPTY,task-5411,Resource02,Confirmation of receipt,2011-01-17 10:50:08.510000+00:00,complete,2010-12-15 23:00:00.010000+00:00,Resource02,2011-02-09 23:00:00.010000+00:00,General,,case-4923,2011-02-09 23:00:00+00:00,Post,2011-02-11 10:28:04.497000+00:00
97,EMPTY,task-8573,Resource02,T02 Check confirmation of receipt,2011-01-17 10:50:56.307000+00:00,complete,2010-12-15 23:00:00.010000+00:00,Resource02,2011-02-09 23:00:00.010000+00:00,General,,case-4923,2011-02-09 23:00:00+00:00,Post,2011-02-11 10:28:04.497000+00:00
98,Group 3,task-8575,Resource10,T04 Determine confirmation of receipt,2011-01-17 11:08:19.897000+00:00,complete,2010-12-15 23:00:00.010000+00:00,Resource02,2011-02-09 23:00:00.010000+00:00,General,,case-4923,2011-02-09 23:00:00+00:00,Post,2011-02-11 10:28:04.497000+00:00
99,Group 1,task-8574,Resource02,T06 Determine necessity of stop advice,2011-01-18 08:48:46.250000+00:00,complete,2010-12-15 23:00:00.010000+00:00,Resource02,2011-02-09 23:00:00.010000+00:00,General,,case-4923,2011-02-09 23:00:00+00:00,Post,2011-02-11 10:28:04.497000+00:00
100,EMPTY,task-8735,Resource02,T07-1 Draft intern advice aspect 1,2011-01-18 08:49:33.297000+00:00,complete,2010-12-15 23:00:00.010000+00:00,Resource02,2011-02-09 23:00:00.010000+00:00,General,,case-4923,2011-02-09 23:00:00+00:00,Post,2011-02-11 10:28:04.497000+00:00
101,Group 1,task-8736,Resource02,T06 Determine necessity of stop advice,2011-01-18 08:49:51.532000+00:00,complete,2010-12-15 23:00:00.010000+00:00,Resource02,2011-02-09 23:00:00.010000+00:00,General,,case-4923,2011-02-09 23:00:00+00:00,Post,2011-02-11 10:28:04.497000+00:00
102,Group 1,task-8737,Resource02,T10 Determine necessity to stop indication,2011-01-18 08:50:05.744000+00:00,complete,2010-12-15 23:00:00.010000+00:00,Resource02,2011-02-09 23:00:00.010000+00:00,General,,case-4923,2011-02-09 23:00:00+00:00,Post,2011-02-11 10:28:04.497000+00:00
103,Group 2,task-8594,admin1,T05 Print and send confirmation of receipt,2011-01-18 09:09:36.866000+00:00,complete,2010-12-15 23:00:00.010000+00:00,Resource02,2011-02-09 23:00:00.010000+00:00,General,,case-4923,2011-02-09 23:00:00+00:00,Post,2011-02-11 10:28:04.497000+00:00
104,EMPTY,task-7566,Resource04,Confirmation of receipt,2011-01-17 12:08:29.581000+00:00,complete,2010-12-27 00:06:40.010000+00:00,Resource04,2011-03-20 00:06:40.010000+00:00,General,,case-5243,2011-03-20 00:06:40+00:00,Internet,2011-03-16 15:29:55.520000+00:00
105,Group 4,task-8607,Resource04,T02 Check confirmation of receipt,2011-01-17 12:08:52.108000+00:00,complete,2010-12-27 00:06:40.010000+00:00,Resource04,2011-03-20 00:06:40.010000+00:00,General,,case-5243,2011-03-20 00:06:40+00:00,Internet,2011-03-16 15:29:55.520000+00:00
106,Group 1,task-8608,Resource04,T06 Determine necessity of stop advice,2011-01-17 12:09:12.513000+00:00,complete,2010-12-27 00:06:40.010000+00:00,Resource04,2011-03-20 00:06:40.010000+00:00,General,,case-5243,2011-03-20 00:06:40+00:00,Internet,2011-03-16 15:29:55.520000+00:00
107,Group 1,task-8610,Resource04,T10 Determine necessity to stop indication,2011-01-17 12:09:27.162000+00:00,complete,2010-12-27 00:06:40.010000+00:00,Resource04,2011-03-20 00:06:40.010000+00:00,General,,case-5243,2011-03-20 00:06:40+00:00,Internet,2011-03-16 15:29:55.520000+00:00
108,Group 3,task-8609,Resource10,T04 Determine confirmation of receipt,2011-01-19 13:57:14.202000+00:00,complete,2010-12-27 00:06:40.010000+00:00,Resource04,2011-03-20 00:06:40.010000+00:00,General,,case-5243,2011-03-20 00:06:40+00:00,Internet,2011-03-16 15:29:55.520000+00:00
109,Group 2,task-8967,admin1,T05 Print and send confirmation of receipt,2011-01-24 10:02:55.996000+00:00,complete,2010-12-27 00:06:40.010000+00:00,Resource04,2011-03-20 00:06:40.010000+00:00,General,,case-5243,2011-03-20 00:06:40+00:00,Internet,2011-03-16 15:29:55.520000+00:00
110,Group 1,task-8085,Resource04,Confirmation of receipt,2011-01-17 12:52:35.916000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
111,Group 4,task-8635,Resource04,T02 Check confirmation of receipt,2011-01-17 12:52:51.477000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
112,Group 1,task-8636,Resource04,T06 Determine necessity of stop advice,2011-01-17 12:53:08.838000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
113,Group 1,task-8638,Resource04,T10 Determine necessity to stop indication,2011-01-17 12:53:38.250000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
114,Group 3,task-8637,Resource10,T04 Determine confirmation of receipt,2011-01-19 14:05:34.699000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
115,Group 2,task-8974,admin1,T05 Print and send confirmation of receipt,2011-01-24 10:48:28.585000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
116,EMPTY,task-7248,Resource02,Confirmation of receipt,2011-01-17 13:09:30.414000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource02,2011-03-02 23:00:00.010000+00:00,General,,case-5196,2011-03-02 23:00:00+00:00,Internet,2011-02-08 10:10:10.493000+00:00
117,EMPTY,task-8661,Resource02,T02 Check confirmation of receipt,2011-01-17 13:10:22.198000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource02,2011-03-02 23:00:00.010000+00:00,General,,case-5196,2011-03-02 23:00:00+00:00,Internet,2011-02-08 10:10:10.493000+00:00
118,Group 1,task-8662,Resource02,T06 Determine necessity of stop advice,2011-01-17 14:09:43.827000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource02,2011-03-02 23:00:00.010000+00:00,General,,case-5196,2011-03-02 23:00:00+00:00,Internet,2011-02-08 10:10:10.493000+00:00
119,Group 1,task-8681,Resource02,T10 Determine necessity to stop indication,2011-01-17 14:14:08.197000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource02,2011-03-02 23:00:00.010000+00:00,General,,case-5196,2011-03-02 23:00:00+00:00,Internet,2011-02-08 10:10:10.493000+00:00
120,Group 3,task-8664,Resource10,T04 Determine confirmation of receipt,2011-01-19 14:07:32.811000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource02,2011-03-02 23:00:00.010000+00:00,General,,case-5196,2011-03-02 23:00:00+00:00,Internet,2011-02-08 10:10:10.493000+00:00
121,Group 2,task-8987,admin1,T05 Print and send confirmation of receipt,2011-01-21 13:14:59.560000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource02,2011-03-02 23:00:00.010000+00:00,General,,case-5196,2011-03-02 23:00:00+00:00,Internet,2011-02-08 10:10:10.493000+00:00
122,EMPTY,task-5552,Resource02,Confirmation of receipt,2011-01-19 16:08:59.152000+00:00,complete,2010-12-09 00:06:40.010000+00:00,Resource02,2011-03-17 00:06:40.010000+00:00,General,,case-4944,2011-03-17 00:06:40+00:00,Internet,2011-03-02 09:27:28.139000+00:00
123,EMPTY,task-9028,Resource02,T02 Check confirmation of receipt,2011-01-19 16:09:55.928000+00:00,complete,2010-12-09 00:06:40.010000+00:00,Resource02,2011-03-17 00:06:40.010000+00:00,General,,case-4944,2011-03-17 00:06:40+00:00,Internet,2011-03-02 09:27:28.139000+00:00
124,Group 1,task-9029,Resource02,T06 Determine necessity of stop advice,2011-01-20 06:51:24.410000+00:00,complete,2010-12-09 00:06:40.010000+00:00,Resource02,2011-03-17 00:06:40.010000+00:00,General,,case-4944,2011-03-17 00:06:40+00:00,Internet,2011-03-02 09:27:28.139000+00:00
125,Group 1,task-9034,Resource02,T10 Determine necessity to stop indication,2011-01-20 07:38:19.981000+00:00,complete,2010-12-09 00:06:40.010000+00:00,Resource02,2011-03-17 00:06:40.010000+00:00,General,,case-4944,2011-03-17 00:06:40+00:00,Internet,2011-03-02 09:27:28.139000+00:00
126,Group 3,task-9030,Resource10,T04 Determine confirmation of receipt,2011-01-21 08:24:24.968000+00:00,complete,2010-12-09 00:06:40.010000+00:00,Resource02,2011-03-17 00:06:40.010000+00:00,General,,case-4944,2011-03-17 00:06:40+00:00,Internet,2011-03-02 09:27:28.139000+00:00
127,Group 2,task-9193,admin1,T05 Print and send confirmation of receipt,2011-01-24 11:20:40.484000+00:00,complete,2010-12-09 00:06:40.010000+00:00,Resource02,2011-03-17 00:06:40.010000+00:00,General,,case-4944,2011-03-17 00:06:40+00:00,Internet,2011-03-02 09:27:28.139000+00:00
128,Group 1,task-8666,Resource21,Confirmation of receipt,2011-01-17 13:15:36.633000+00:00,complete,2011-01-16 23:00:00.010000+00:00,Resource21,2011-03-13 23:00:00.010000+00:00,General,,case-5351,2011-03-13 23:00:00+00:00,Internet,2011-08-18 06:43:00.267000+00:00
129,Group 1,task-8668,Resource21,T06 Determine necessity of stop advice,2011-01-17 13:20:38.278000+00:00,complete,2011-01-16 23:00:00.010000+00:00,Resource21,2011-03-13 23:00:00.010000+00:00,General,,case-5351,2011-03-13 23:00:00+00:00,Internet,2011-08-18 06:43:00.267000+00:00
130,EMPTY,task-8670,Resource21,T07-1 Draft intern advice aspect 1,2011-01-18 13:08:06.004000+00:00,complete,2011-01-16 23:00:00.010000+00:00,Resource21,2011-03-13 23:00:00.010000+00:00,General,,case-5351,2011-03-13 23:00:00+00:00,Internet,2011-08-18 06:43:00.267000+00:00
131,Group 1,task-8811,Resource21,T06 Determine necessity of stop advice,2011-01-18 13:08:35.153000+00:00,complete,2011-01-16 23:00:00.010000+00:00,Resource21,2011-03-13 23:00:00.010000+00:00,General,,case-5351,2011-03-13 23:00:00+00:00,Internet,2011-08-18 06:43:00.267000+00:00
132,Group 1,task-8812,Resource21,T10 Determine necessity to stop indication,2011-01-18 13:09:19.866000+00:00,complete,2011-01-16 23:00:00.010000+00:00,Resource21,2011-03-13 23:00:00.010000+00:00,General,,case-5351,2011-03-13 23:00:00+00:00,Internet,2011-08-18 06:43:00.267000+00:00
133,EMPTY,task-8667,Resource21,T02 Check confirmation of receipt,2011-03-30 08:00:52.380000+00:00,complete,2011-01-16 23:00:00.010000+00:00,Resource21,2011-03-13 23:00:00.010000+00:00,General,,case-5351,2011-03-13 23:00:00+00:00,Internet,2011-08-18 06:43:00.267000+00:00
134,Group 3,task-18390,Resource10,T04 Determine confirmation of receipt,2011-03-30 09:15:20.861000+00:00,complete,2011-01-16 23:00:00.010000+00:00,Resource21,2011-03-13 23:00:00.010000+00:00,General,,case-5351,2011-03-13 23:00:00+00:00,Internet,2011-08-18 06:43:00.267000+00:00
135,Group 2,task-18443,admin1,T05 Print and send confirmation of receipt,2011-03-31 06:49:54.077000+00:00,complete,2011-01-16 23:00:00.010000+00:00,Resource21,2011-03-13 23:00:00.010000+00:00,General,,case-5351,2011-03-13 23:00:00+00:00,Internet,2011-08-18 06:43:00.267000+00:00
136,Group 1,task-7955,Resource05,Confirmation of receipt,2011-01-19 10:02:30.901000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
137,Group 4,task-8936,Resource05,T02 Check confirmation of receipt,2011-01-19 10:03:09.168000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
138,Group 1,task-8937,Resource05,T06 Determine necessity of stop advice,2011-01-19 10:04:13.688000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
139,Group 3,task-8938,Resource05,T04 Determine confirmation of receipt,2011-01-19 10:04:31.732000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
140,Group 2,task-8940,Resource05,T05 Print and send confirmation of receipt,2011-01-19 10:04:58.566000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
141,Group 1,task-8939,Resource05,T10 Determine necessity to stop indication,2011-01-19 10:06:00.493000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
142,EMPTY,task-9688,Resource07,Confirmation of receipt,2011-01-31 15:19:31.273000+00:00,complete,2011-01-14 00:06:40.010000+00:00,Resource11,2011-03-11 00:06:40.010000+00:00,General,,case-5519,2011-03-11 00:06:40+00:00,Desk,2011-02-24 07:49:04.322000+00:00
143,Group 4,task-10324,Resource07,T02 Check confirmation of receipt,2011-01-31 15:20:02.135000+00:00,complete,2011-01-14 00:06:40.010000+00:00,Resource11,2011-03-11 00:06:40.010000+00:00,General,,case-5519,2011-03-11 00:06:40+00:00,Desk,2011-02-24 07:49:04.322000+00:00
144,Group 1,task-10325,Resource07,T06 Determine necessity of stop advice,2011-01-31 15:20:24.743000+00:00,complete,2011-01-14 00:06:40.010000+00:00,Resource11,2011-03-11 00:06:40.010000+00:00,General,,case-5519,2011-03-11 00:06:40+00:00,Desk,2011-02-24 07:49:04.322000+00:00
145,Group 3,task-10326,Resource10,T04 Determine confirmation of receipt,2011-01-31 15:33:38.948000+00:00,complete,2011-01-14 00:06:40.010000+00:00,Resource11,2011-03-11 00:06:40.010000+00:00,General,,case-5519,2011-03-11 00:06:40+00:00,Desk,2011-02-24 07:49:04.322000+00:00
146,Group 2,task-10333,admin1,T05 Print and send confirmation of receipt,2011-02-02 13:19:51.604000+00:00,complete,2011-01-14 00:06:40.010000+00:00,Resource11,2011-03-11 00:06:40.010000+00:00,General,,case-5519,2011-03-11 00:06:40+00:00,Desk,2011-02-24 07:49:04.322000+00:00
147,Group 1,task-10327,Resource07,T10 Determine necessity to stop indication,2011-02-10 08:17:57.972000+00:00,complete,2011-01-14 00:06:40.010000+00:00,Resource11,2011-03-11 00:06:40.010000+00:00,General,,case-5519,2011-03-11 00:06:40+00:00,Desk,2011-02-24 07:49:04.322000+00:00
148,EMPTY,task-9907,Resource01,Confirmation of receipt,2011-02-09 08:16:53.116000+00:00,complete,2011-01-25 23:00:00.010000+00:00,Resource01,2011-03-22 23:00:00.010000+00:00,General,,case-5561,2011-03-22 23:00:00+00:00,Internet,2011-02-28 10:41:07.295000+00:00
149,Group 4,task-11444,Resource01,T02 Check confirmation of receipt,2011-02-09 08:17:10.172000+00:00,complete,2011-01-25 23:00:00.010000+00:00,Resource01,2011-03-22 23:00:00.010000+00:00,General,,case-5561,2011-03-22 23:00:00+00:00,Internet,2011-02-28 10:41:07.295000+00:00
150,Group 1,task-11445,Resource01,T06 Determine necessity of stop advice,2011-02-09 08:17:43.728000+00:00,complete,2011-01-25 23:00:00.010000+00:00,Resource01,2011-03-22 23:00:00.010000+00:00,General,,case-5561,2011-03-22 23:00:00+00:00,Internet,2011-02-28 10:41:07.295000+00:00
151,EMPTY,task-11446,Resource19,T04 Determine confirmation of receipt,2011-02-10 10:47:31.055000+00:00,complete,2011-01-25 23:00:00.010000+00:00,Resource01,2011-03-22 23:00:00.010000+00:00,General,,case-5561,2011-03-22 23:00:00+00:00,Internet,2011-02-28 10:41:07.295000+00:00
152,Group 2,task-11689,admin1,T05 Print and send confirmation of receipt,2011-02-11 08:07:52.194000+00:00,complete,2011-01-25 23:00:00.010000+00:00,Resource01,2011-03-22 23:00:00.010000+00:00,General,,case-5561,2011-03-22 23:00:00+00:00,Internet,2011-02-28 10:41:07.295000+00:00
153,Group 1,task-11447,Resource01,T10 Determine necessity to stop indication,2011-02-11 10:03:25.763000+00:00,complete,2011-01-25 23:00:00.010000+00:00,Resource01,2011-03-22 23:00:00.010000+00:00,General,,case-5561,2011-03-22 23:00:00+00:00,Internet,2011-02-28 10:41:07.295000+00:00
154,Group 1,task-9679,Resource13,Confirmation of receipt,2011-01-27 10:11:33.565000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
155,Group 4,task-9787,Resource10,T02 Check confirmation of receipt,2011-01-27 10:50:45.604000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
156,Group 3,task-9814,Resource10,T04 Determine confirmation of receipt,2011-01-27 10:50:59.589000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
157,EMPTY,task-9815,Resource13,T05 Print and send confirmation of receipt,2011-02-02 07:28:32.263000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
158,Group 1,task-9788,Resource13,T06 Determine necessity of stop advice,2011-02-02 07:28:50.038000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
159,Group 1,task-10514,Resource13,T10 Determine necessity to stop indication,2011-02-02 07:29:13.189000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
160,Group 1,task-10515,Resource13,T16 Report reasons to hold request,2011-02-02 07:34:01.141000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
161,EMPTY,task-10519,Resource13,T17 Check report Y to stop indication,2011-02-02 07:35:14.052000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
162,Group 3,task-10521,Resource13,T19 Determine report Y to stop indication,2011-02-02 07:35:55.993000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
163,Group 2,task-10522,Resource13,T20 Print report Y to stop indication,2011-02-02 07:36:13.619000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
164,EMPTY,task-15919,Resource08,Confirmation of receipt,2011-03-17 14:45:51.260000+00:00,complete,2011-03-11 00:06:40.010000+00:00,Resource08,2011-05-05 23:06:40.020000+00:00,General,,case-6413,2011-05-05 23:06:40+00:00,Internet,2011-05-04 14:12:17.687000+00:00
165,Group 4,task-16653,Resource08,T02 Check confirmation of receipt,2011-03-17 14:46:05.292000+00:00,complete,2011-03-11 00:06:40.010000+00:00,Resource08,2011-05-05 23:06:40.020000+00:00,General,,case-6413,2011-05-05 23:06:40+00:00,Internet,2011-05-04 14:12:17.687000+00:00
166,EMPTY,task-16655,Resource18,T04 Determine confirmation of receipt,2011-03-17 15:09:07.952000+00:00,complete,2011-03-11 00:06:40.010000+00:00,Resource08,2011-05-05 23:06:40.020000+00:00,General,,case-6413,2011-05-05 23:06:40+00:00,Internet,2011-05-04 14:12:17.687000+00:00
167,Group 2,task-16658,admin1,T05 Print and send confirmation of receipt,2011-03-21 08:40:02.917000+00:00,complete,2011-03-11 00:06:40.010000+00:00,Resource08,2011-05-05 23:06:40.020000+00:00,General,,case-6413,2011-05-05 23:06:40+00:00,Internet,2011-05-04 14:12:17.687000+00:00
168,Group 1,task-16654,Resource08,T06 Determine necessity of stop advice,2011-03-22 13:15:45.552000+00:00,complete,2011-03-11 00:06:40.010000+00:00,Resource08,2011-05-05 23:06:40.020000+00:00,General,,case-6413,2011-05-05 23:06:40+00:00,Internet,2011-05-04 14:12:17.687000+00:00
169,Group 1,task-17208,Resource08,T10 Determine necessity to stop indication,2011-03-22 13:16:43.502000+00:00,complete,2011-03-11 00:06:40.010000+00:00,Resource08,2011-05-05 23:06:40.020000+00:00,General,,case-6413,2011-05-05 23:06:40+00:00,Internet,2011-05-04 14:12:17.687000+00:00
170,Group 1,task-17210,Resource08,T16 Report reasons to hold request,2011-03-22 13:18:06.052000+00:00,complete,2011-03-11 00:06:40.010000+00:00,Resource08,2011-05-05 23:06:40.020000+00:00,General,,case-6413,2011-05-05 23:06:40+00:00,Internet,2011-05-04 14:12:17.687000+00:00
171,Group 4,task-17214,Resource08,T17 Check report Y to stop indication,2011-03-22 13:18:20.530000+00:00,complete,2011-03-11 00:06:40.010000+00:00,Resource08,2011-05-05 23:06:40.020000+00:00,General,,case-6413,2011-05-05 23:06:40+00:00,Internet,2011-05-04 14:12:17.687000+00:00
172,EMPTY,task-17215,Resource08,T19 Determine report Y to stop indication,2011-03-22 13:19:09.344000+00:00,complete,2011-03-11 00:06:40.010000+00:00,Resource08,2011-05-05 23:06:40.020000+00:00,General,,case-6413,2011-05-05 23:06:40+00:00,Internet,2011-05-04 14:12:17.687000+00:00
173,Group 2,task-17219,Resource08,T20 Print report Y to stop indication,2011-03-22 13:19:25.420000+00:00,complete,2011-03-11 00:06:40.010000+00:00,Resource08,2011-05-05 23:06:40.020000+00:00,General,,case-6413,2011-05-05 23:06:40+00:00,Internet,2011-05-04 14:12:17.687000+00:00
174,EMPTY,task-7221,Resource08,Confirmation of receipt,2011-02-07 07:49:51.378000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
175,Group 1,task-11153,Resource08,T06 Determine necessity of stop advice,2011-02-07 07:54:22.518000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
176,EMPTY,task-11152,Resource08,T02 Check confirmation of receipt,2011-02-07 07:54:51.568000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
177,Group 3,task-11155,Resource08,T04 Determine confirmation of receipt,2011-02-07 07:57:05.110000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
178,EMPTY,task-11157,Resource08,T05 Print and send confirmation of receipt,2011-02-07 07:57:47.858000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
179,Group 1,task-11154,Resource08,T10 Determine necessity to stop indication,2011-02-07 08:42:27.649000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
180,EMPTY,task-15448,Resource15,Confirmation of receipt,2011-03-10 13:19:56.082000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
181,Group 1,task-15828,Resource15,T06 Determine necessity of stop advice,2011-03-10 13:24:42.827000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
182,EMPTY,task-15827,Resource18,T02 Check confirmation of receipt,2011-03-17 11:14:32.422000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
183,Group 3,task-16598,Resource18,T04 Determine confirmation of receipt,2011-03-17 11:14:45.083000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
184,Group 2,task-16599,admin1,T05 Print and send confirmation of receipt,2011-03-21 08:37:24.642000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
185,Group 1,task-15829,Resource15,T10 Determine necessity to stop indication,2011-03-25 10:58:30.646000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
