,org:group,concept:instance,org:resource,concept:name,time:timestamp,lifecycle:transition,case:startdate,case:responsible,case:enddate_planned,case:department,case:group,case:concept:name,case:deadline,case:channel,case:enddate
173,Group 1,task-13074,Resource23,T06 Determine necessity of stop advice,2011-02-18 12:53:41.779000+00:00,complete,2011-02-09 00:06:40.010000+00:00,Resource23,2011-04-05 23:06:40.020000+00:00,General,,case-6028,2011-04-05 23:06:40+00:00,Internet,2011-08-29 09:59:25.489000+00:00
174,Group 1,task-13075,Resource23,T10 Determine necessity to stop indication,2011-02-18 12:54:00.377000+00:00,complete,2011-02-09 00:06:40.010000+00:00,Resource23,2011-04-05 23:06:40.020000+00:00,General,,case-6028,2011-04-05 23:06:40+00:00,Internet,2011-08-29 09:59:25.489000+00:00
175,Group 4,task-13062,Resource10,T02 Check confirmation of receipt,2011-02-21 07:30:46.099000+00:00,complete,2011-02-09 00:06:40.010000+00:00,Resource23,2011-04-05 23:06:40.020000+00:00,General,,case-6028,2011-04-05 23:06:40+00:00,Internet,2011-08-29 09:59:25.489000+00:00
176,Group 3,task-13218,Resource10,T04 Determine confirmation of receipt,2011-02-21 07:31:01.425000+00:00,complete,2011-02-09 00:06:40.010000+00:00,Resource23,2011-04-05 23:06:40.020000+00:00,General,,case-6028,2011-04-05 23:06:40+00:00,Internet,2011-08-29 09:59:25.489000+00:00
177,Group 2,task-13219,admin1,T05 Print and send confirmation of receipt,2011-02-22 14:42:12.080000+00:00,complete,2011-02-09 00:06:40.010000+00:00,Resource23,2011-04-05 23:06:40.020000+00:00,General,,case-6028,2011-04-05 23:06:40+00:00,Internet,2011-08-29 09:59:25.489000+00:00
178,EMPTY,task-9940,Resource02,Confirmation of receipt,2011-02-21 09:54:35.132000+00:00,complete,2011-01-24 23:00:00.010000+00:00,Resource02,2011-03-21 23:00:00.010000+00:00,General,,case-5573,2011-03-21 23:00:00+00:00,Internet,2011-03-22 10:26:39.827000+00:00
179,Group 4,task-13290,Resource02,T02 Check confirmation of receipt,2011-02-21 09:57:01.807000+00:00,complete,2011-01-24 23:00:00.010000+00:00,Resource02,2011-03-21 23:00:00.010000+00:00,General,,case-5573,2011-03-21 23:00:00+00:00,Internet,2011-03-22 10:26:39.827000+00:00
180,Group 1,task-13291,Resource02,T06 Determine necessity of stop advice,2011-02-21 09:57:34.609000+00:00,complete,2011-01-24 23:00:00.010000+00:00,Resource02,2011-03-21 23:00:00.010000+00:00,General,,case-5573,2011-03-21 23:00:00+00:00,Internet,2011-03-22 10:26:39.827000+00:00
181,EMPTY,task-13294,Resource02,T07-1 Draft intern advice aspect 1,2011-02-21 10:18:54.176000+00:00,complete,2011-01-24 23:00:00.010000+00:00,Resource02,2011-03-21 23:00:00.010000+00:00,General,,case-5573,2011-03-21 23:00:00+00:00,Internet,2011-03-22 10:26:39.827000+00:00
182,Group 1,task-13307,Resource02,T06 Determine necessity of stop advice,2011-02-21 10:19:32.766000+00:00,complete,2011-01-24 23:00:00.010000+00:00,Resource02,2011-03-21 23:00:00.010000+00:00,General,,case-5573,2011-03-21 23:00:00+00:00,Internet,2011-03-22 10:26:39.827000+00:00
183,Group 1,task-13309,Resource02,T10 Determine necessity to stop indication,2011-02-21 10:19:54.380000+00:00,complete,2011-01-24 23:00:00.010000+00:00,Resource02,2011-03-21 23:00:00.010000+00:00,General,,case-5573,2011-03-21 23:00:00+00:00,Internet,2011-03-22 10:26:39.827000+00:00
184,Group 3,task-13293,Resource10,T04 Determine confirmation of receipt,2011-02-21 14:17:49.393000+00:00,complete,2011-01-24 23:00:00.010000+00:00,Resource02,2011-03-21 23:00:00.010000+00:00,General,,case-5573,2011-03-21 23:00:00+00:00,Internet,2011-03-22 10:26:39.827000+00:00
185,Group 2,task-13417,admin1,T05 Print and send confirmation of receipt,2011-02-23 10:01:06.231000+00:00,complete,2011-01-24 23:00:00.010000+00:00,Resource02,2011-03-21 23:00:00.010000+00:00,General,,case-5573,2011-03-21 23:00:00+00:00,Internet,2011-03-22 10:26:39.827000+00:00
186,EMPTY,task-9302,Resource09,Confirmation of receipt,2011-02-22 07:47:36.176000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource09,2011-03-02 23:00:00.010000+00:00,General,,case-5457,2011-03-02 23:00:00+00:00,Internet,2011-04-20 22:00:00.020000+00:00
187,Group 1,task-13446,Resource09,T06 Determine necessity of stop advice,2011-02-22 07:48:39.670000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource09,2011-03-02 23:00:00.010000+00:00,General,,case-5457,2011-03-02 23:00:00+00:00,Internet,2011-04-20 22:00:00.020000+00:00
188,Group 1,task-13447,Resource09,T10 Determine necessity to stop indication,2011-02-22 07:49:05.234000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource09,2011-03-02 23:00:00.010000+00:00,General,,case-5457,2011-03-02 23:00:00+00:00,Internet,2011-04-20 22:00:00.020000+00:00
189,EMPTY,task-13445,Resource39,T02 Check confirmation of receipt,2011-05-04 11:31:54.094000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource09,2011-03-02 23:00:00.010000+00:00,General,,case-5457,2011-03-02 23:00:00+00:00,Internet,2011-04-20 22:00:00.020000+00:00
190,EMPTY,task-23757,admin2,T04 Determine confirmation of receipt,2011-05-24 10:03:42.916000+00:00,complete,2011-01-05 23:00:00.010000+00:00,Resource09,2011-03-02 23:00:00.010000+00:00,General,,case-5457,2011-03-02 23:00:00+00:00,Internet,2011-04-20 22:00:00.020000+00:00
191,EMPTY,task-12281,Resource02,Confirmation of receipt,2011-02-22 11:33:34.076000+00:00,complete,2011-02-13 23:00:00.010000+00:00,Resource02,2011-04-10 22:00:00.020000+00:00,General,,case-5998,2011-04-10 22:00:00+00:00,Internet,2011-04-07 07:09:05.884000+00:00
192,Group 4,task-13559,Resource02,T02 Check confirmation of receipt,2011-02-22 11:33:54.700000+00:00,complete,2011-02-13 23:00:00.010000+00:00,Resource02,2011-04-10 22:00:00.020000+00:00,General,,case-5998,2011-04-10 22:00:00+00:00,Internet,2011-04-07 07:09:05.884000+00:00
193,Group 1,task-13560,Resource02,T06 Determine necessity of stop advice,2011-02-22 11:39:29.929000+00:00,complete,2011-02-13 23:00:00.010000+00:00,Resource02,2011-04-10 22:00:00.020000+00:00,General,,case-5998,2011-04-10 22:00:00+00:00,Internet,2011-04-07 07:09:05.884000+00:00
194,EMPTY,task-13562,Resource02,T07-1 Draft intern advice aspect 1,2011-02-22 11:40:09.009000+00:00,complete,2011-02-13 23:00:00.010000+00:00,Resource02,2011-04-10 22:00:00.020000+00:00,General,,case-5998,2011-04-10 22:00:00+00:00,Internet,2011-04-07 07:09:05.884000+00:00
195,Group 1,task-13563,Resource02,T06 Determine necessity of stop advice,2011-02-22 11:40:22.166000+00:00,complete,2011-02-13 23:00:00.010000+00:00,Resource02,2011-04-10 22:00:00.020000+00:00,General,,case-5998,2011-04-10 22:00:00+00:00,Internet,2011-04-07 07:09:05.884000+00:00
196,Group 13,task-13564,Resource02,T07-1 Draft intern advice aspect 1,2011-02-22 11:40:32.708000+00:00,complete,2011-02-13 23:00:00.010000+00:00,Resource02,2011-04-10 22:00:00.020000+00:00,General,,case-5998,2011-04-10 22:00:00+00:00,Internet,2011-04-07 07:09:05.884000+00:00
197,Group 1,task-13565,Resource02,T06 Determine necessity of stop advice,2011-02-22 11:40:43.308000+00:00,complete,2011-02-13 23:00:00.010000+00:00,Resource02,2011-04-10 22:00:00.020000+00:00,General,,case-5998,2011-04-10 22:00:00+00:00,Internet,2011-04-07 07:09:05.884000+00:00
198,Group 1,task-13566,Resource02,T10 Determine necessity to stop indication,2011-02-22 11:45:06.258000+00:00,complete,2011-02-13 23:00:00.010000+00:00,Resource02,2011-04-10 22:00:00.020000+00:00,General,,case-5998,2011-04-10 22:00:00+00:00,Internet,2011-04-07 07:09:05.884000+00:00
199,EMPTY,task-13561,Resource19,T04 Determine confirmation of receipt,2011-02-23 09:31:51.061000+00:00,complete,2011-02-13 23:00:00.010000+00:00,Resource02,2011-04-10 22:00:00.020000+00:00,General,,case-5998,2011-04-10 22:00:00+00:00,Internet,2011-04-07 07:09:05.884000+00:00
200,Group 2,task-13798,admin1,T05 Print and send confirmation of receipt,2011-02-23 10:57:55.759000+00:00,complete,2011-02-13 23:00:00.010000+00:00,Resource02,2011-04-10 22:00:00.020000+00:00,General,,case-5998,2011-04-10 22:00:00+00:00,Internet,2011-04-07 07:09:05.884000+00:00
201,EMPTY,task-10852,Resource05,Confirmation of receipt,2011-02-23 09:33:49.721000+00:00,complete,2011-01-30 23:00:00.010000+00:00,Resource05,2011-03-27 22:00:00.020000+00:00,General,,case-5748,2011-04-27 22:00:00+00:00,Desk,2011-04-21 10:15:07.155000+00:00
202,Group 4,task-13800,Resource05,T02 Check confirmation of receipt,2011-02-23 09:34:09.992000+00:00,complete,2011-01-30 23:00:00.010000+00:00,Resource05,2011-03-27 22:00:00.020000+00:00,General,,case-5748,2011-04-27 22:00:00+00:00,Desk,2011-04-21 10:15:07.155000+00:00
203,Group 3,task-13803,Resource05,T04 Determine confirmation of receipt,2011-02-23 09:34:41.492000+00:00,complete,2011-01-30 23:00:00.010000+00:00,Resource05,2011-03-27 22:00:00.020000+00:00,General,,case-5748,2011-04-27 22:00:00+00:00,Desk,2011-04-21 10:15:07.155000+00:00
204,Group 1,task-13801,Resource05,T06 Determine necessity of stop advice,2011-02-23 09:37:17.249000+00:00,complete,2011-01-30 23:00:00.010000+00:00,Resource05,2011-03-27 22:00:00.020000+00:00,General,,case-5748,2011-04-27 22:00:00+00:00,Desk,2011-04-21 10:15:07.155000+00:00
205,Group 13,task-13811,Resource05,T07-1 Draft intern advice aspect 1,2011-02-23 09:37:58.680000+00:00,complete,2011-01-30 23:00:00.010000+00:00,Resource05,2011-03-27 22:00:00.020000+00:00,General,,case-5748,2011-04-27 22:00:00+00:00,Desk,2011-04-21 10:15:07.155000+00:00
206,Group 1,task-13814,Resource05,T06 Determine necessity of stop advice,2011-02-23 09:38:16.373000+00:00,complete,2011-01-30 23:00:00.010000+00:00,Resource05,2011-03-27 22:00:00.020000+00:00,General,,case-5748,2011-04-27 22:00:00+00:00,Desk,2011-04-21 10:15:07.155000+00:00
207,Group 13,task-13815,Resource05,T07-1 Draft intern advice aspect 1,2011-02-23 09:39:05.733000+00:00,complete,2011-01-30 23:00:00.010000+00:00,Resource05,2011-03-27 22:00:00.020000+00:00,General,,case-5748,2011-04-27 22:00:00+00:00,Desk,2011-04-21 10:15:07.155000+00:00
208,Group 1,task-13816,Resource05,T06 Determine necessity of stop advice,2011-02-23 09:39:20.688000+00:00,complete,2011-01-30 23:00:00.010000+00:00,Resource05,2011-03-27 22:00:00.020000+00:00,General,,case-5748,2011-04-27 22:00:00+00:00,Desk,2011-04-21 10:15:07.155000+00:00
209,Group 1,task-13817,Resource05,T10 Determine necessity to stop indication,2011-02-23 09:39:41.643000+00:00,complete,2011-01-30 23:00:00.010000+00:00,Resource05,2011-03-27 22:00:00.020000+00:00,General,,case-5748,2011-04-27 22:00:00+00:00,Desk,2011-04-21 10:15:07.155000+00:00
210,Group 2,task-13805,admin1,T05 Print and send confirmation of receipt,2011-02-24 11:05:59.893000+00:00,complete,2011-01-30 23:00:00.010000+00:00,Resource05,2011-03-27 22:00:00.020000+00:00,General,,case-5748,2011-04-27 22:00:00+00:00,Desk,2011-04-21 10:15:07.155000+00:00
211,EMPTY,task-12988,Resource02,Confirmation of receipt,2011-02-23 11:21:43.483000+00:00,complete,2011-02-16 23:00:00.010000+00:00,Resource02,2011-04-13 22:00:00.020000+00:00,General,,case-6070,2011-04-13 22:00:00+00:00,Internet,2011-03-09 13:40:03.533000+00:00
212,Group 4,task-13853,Resource02,T02 Check confirmation of receipt,2011-02-23 11:22:41.433000+00:00,complete,2011-02-16 23:00:00.010000+00:00,Resource02,2011-04-13 22:00:00.020000+00:00,General,,case-6070,2011-04-13 22:00:00+00:00,Internet,2011-03-09 13:40:03.533000+00:00
213,Group 1,task-13854,Resource02,T06 Determine necessity of stop advice,2011-02-23 11:23:23.308000+00:00,complete,2011-02-16 23:00:00.010000+00:00,Resource02,2011-04-13 22:00:00.020000+00:00,General,,case-6070,2011-04-13 22:00:00+00:00,Internet,2011-03-09 13:40:03.533000+00:00
214,EMPTY,task-13855,Resource19,T04 Determine confirmation of receipt,2011-02-28 07:35:24.034000+00:00,complete,2011-02-16 23:00:00.010000+00:00,Resource02,2011-04-13 22:00:00.020000+00:00,General,,case-6070,2011-04-13 22:00:00+00:00,Internet,2011-03-09 13:40:03.533000+00:00
215,Group 2,task-14332,admin1,T05 Print and send confirmation of receipt,2011-03-01 08:41:41.624000+00:00,complete,2011-02-16 23:00:00.010000+00:00,Resource02,2011-04-13 22:00:00.020000+00:00,General,,case-6070,2011-04-13 22:00:00+00:00,Internet,2011-03-09 13:40:03.533000+00:00
216,Group 1,task-13856,Resource02,T10 Determine necessity to stop indication,2011-03-09 13:13:26.588000+00:00,complete,2011-02-16 23:00:00.010000+00:00,Resource02,2011-04-13 22:00:00.020000+00:00,General,,case-6070,2011-04-13 22:00:00+00:00,Internet,2011-03-09 13:40:03.533000+00:00
217,Group 1,task-15636,Resource02,T11 Create document X request unlicensed,2011-03-09 13:39:16.401000+00:00,complete,2011-02-16 23:00:00.010000+00:00,Resource02,2011-04-13 22:00:00.020000+00:00,General,,case-6070,2011-04-13 22:00:00+00:00,Internet,2011-03-09 13:40:03.533000+00:00
218,Group 4,task-15639,Resource02,T12 Check document X request unlicensed,2011-03-09 13:39:31.110000+00:00,complete,2011-02-16 23:00:00.010000+00:00,Resource02,2011-04-13 22:00:00.020000+00:00,General,,case-6070,2011-04-13 22:00:00+00:00,Internet,2011-03-09 13:40:03.533000+00:00
219,Group 3,task-15641,Resource02,T14 Determine document X request unlicensed,2011-03-09 13:39:45.537000+00:00,complete,2011-02-16 23:00:00.010000+00:00,Resource02,2011-04-13 22:00:00.020000+00:00,General,,case-6070,2011-04-13 22:00:00+00:00,Internet,2011-03-09 13:40:03.533000+00:00
220,Group 2,task-15642,Resource02,T15 Print document X request unlicensed,2011-03-09 13:40:03.379000+00:00,complete,2011-02-16 23:00:00.010000+00:00,Resource02,2011-04-13 22:00:00.020000+00:00,General,,case-6070,2011-04-13 22:00:00+00:00,Internet,2011-03-09 13:40:03.533000+00:00
221,EMPTY,task-12239,Resource08,Confirmation of receipt,2011-02-28 15:11:41.938000+00:00,complete,2011-02-13 00:06:40.010000+00:00,Resource08,2011-05-07 23:06:40.020000+00:00,General,,case-5986,2011-05-07 23:06:40+00:00,Internet,2011-06-28 07:35:48.698000+00:00
222,EMPTY,task-14575,Resource08,T02 Check confirmation of receipt,2011-02-28 15:12:20.436000+00:00,complete,2011-02-13 00:06:40.010000+00:00,Resource08,2011-05-07 23:06:40.020000+00:00,General,,case-5986,2011-05-07 23:06:40+00:00,Internet,2011-06-28 07:35:48.698000+00:00
223,EMPTY,task-14578,Resource18,T04 Determine confirmation of receipt,2011-02-28 15:20:59.567000+00:00,complete,2011-02-13 00:06:40.010000+00:00,Resource08,2011-05-07 23:06:40.020000+00:00,General,,case-5986,2011-05-07 23:06:40+00:00,Internet,2011-06-28 07:35:48.698000+00:00
224,Group 1,task-14576,Resource08,T06 Determine necessity of stop advice,2011-03-01 07:25:31.376000+00:00,complete,2011-02-13 00:06:40.010000+00:00,Resource08,2011-05-07 23:06:40.020000+00:00,General,,case-5986,2011-05-07 23:06:40+00:00,Internet,2011-06-28 07:35:48.698000+00:00
225,Group 1,task-14628,Resource08,T10 Determine necessity to stop indication,2011-03-01 07:29:51.010000+00:00,complete,2011-02-13 00:06:40.010000+00:00,Resource08,2011-05-07 23:06:40.020000+00:00,General,,case-5986,2011-05-07 23:06:40+00:00,Internet,2011-06-28 07:35:48.698000+00:00
226,Group 1,task-14629,Resource08,T16 Report reasons to hold request,2011-03-01 07:34:32.492000+00:00,complete,2011-02-13 00:06:40.010000+00:00,Resource08,2011-05-07 23:06:40.020000+00:00,General,,case-5986,2011-05-07 23:06:40+00:00,Internet,2011-06-28 07:35:48.698000+00:00
227,Group 4,task-14633,Resource08,T17 Check report Y to stop indication,2011-03-01 07:35:32.670000+00:00,complete,2011-02-13 00:06:40.010000+00:00,Resource08,2011-05-07 23:06:40.020000+00:00,General,,case-5986,2011-05-07 23:06:40+00:00,Internet,2011-06-28 07:35:48.698000+00:00
228,Group 3,task-14638,Resource08,T19 Determine report Y to stop indication,2011-03-01 07:35:50.559000+00:00,complete,2011-02-13 00:06:40.010000+00:00,Resource08,2011-05-07 23:06:40.020000+00:00,General,,case-5986,2011-05-07 23:06:40+00:00,Internet,2011-06-28 07:35:48.698000+00:00
229,Group 2,task-14641,Resource08,T20 Print report Y to stop indication,2011-03-01 07:36:13.441000+00:00,complete,2011-02-13 00:06:40.010000+00:00,Resource08,2011-05-07 23:06:40.020000+00:00,General,,case-5986,2011-05-07 23:06:40+00:00,Internet,2011-06-28 07:35:48.698000+00:00
230,Group 2,task-14584,admin1,T05 Print and send confirmation of receipt,2011-03-01 09:21:24.622000+00:00,complete,2011-02-13 00:06:40.010000+00:00,Resource08,2011-05-07 23:06:40.020000+00:00,General,,case-5986,2011-05-07 23:06:40+00:00,Internet,2011-06-28 07:35:48.698000+00:00
231,Group 1,task-15104,Resource21,Confirmation of receipt,2011-03-03 12:02:09.062000+00:00,complete,2011-03-02 23:00:00.010000+00:00,Resource21,2011-04-27 22:00:00.020000+00:00,General,,case-6279,2011-04-27 22:00:00+00:00,Internet,2011-08-18 06:44:13.497000+00:00
232,EMPTY,task-15113,Resource21,T02 Check confirmation of receipt,2011-03-09 11:12:41.369000+00:00,complete,2011-03-02 23:00:00.010000+00:00,Resource21,2011-04-27 22:00:00.020000+00:00,General,,case-6279,2011-04-27 22:00:00+00:00,Internet,2011-08-18 06:44:13.497000+00:00
233,Group 3,task-15630,Resource21,T04 Determine confirmation of receipt,2011-03-09 11:13:20.976000+00:00,complete,2011-03-02 23:00:00.010000+00:00,Resource21,2011-04-27 22:00:00.020000+00:00,General,,case-6279,2011-04-27 22:00:00+00:00,Internet,2011-08-18 06:44:13.497000+00:00
234,Group 2,task-15632,admin1,T05 Print and send confirmation of receipt,2011-03-10 09:28:48.972000+00:00,complete,2011-03-02 23:00:00.010000+00:00,Resource21,2011-04-27 22:00:00.020000+00:00,General,,case-6279,2011-04-27 22:00:00+00:00,Internet,2011-08-18 06:44:13.497000+00:00
235,Group 1,task-15114,admin2,T06 Determine necessity of stop advice,2011-08-18 06:44:14.462000+00:00,complete,2011-03-02 23:00:00.010000+00:00,Resource21,2011-04-27 22:00:00.020000+00:00,General,,case-6279,2011-04-27 22:00:00+00:00,Internet,2011-08-18 06:44:13.497000+00:00
236,Group 1,task-15317,Resource04,Confirmation of receipt,2011-03-07 12:36:57.093000+00:00,complete,2011-03-01 23:00:00.010000+00:00,Resource04,2011-04-26 22:00:00.020000+00:00,General,,case-6319,2011-04-26 22:00:00+00:00,Internet,2011-03-09 10:40:43.035000+00:00
237,Group 4,task-15325,Resource04,T02 Check confirmation of receipt,2011-03-07 12:48:25.453000+00:00,complete,2011-03-01 23:00:00.010000+00:00,Resource04,2011-04-26 22:00:00.020000+00:00,General,,case-6319,2011-04-26 22:00:00+00:00,Internet,2011-03-09 10:40:43.035000+00:00
238,Group 1,task-15326,Resource04,T06 Determine necessity of stop advice,2011-03-07 12:48:36.190000+00:00,complete,2011-03-01 23:00:00.010000+00:00,Resource04,2011-04-26 22:00:00.020000+00:00,General,,case-6319,2011-04-26 22:00:00+00:00,Internet,2011-03-09 10:40:43.035000+00:00
239,Group 1,task-15334,Resource04,T10 Determine necessity to stop indication,2011-03-07 12:48:57.793000+00:00,complete,2011-03-01 23:00:00.010000+00:00,Resource04,2011-04-26 22:00:00.020000+00:00,General,,case-6319,2011-04-26 22:00:00+00:00,Internet,2011-03-09 10:40:43.035000+00:00
240,Group 3,task-15333,Resource04,T04 Determine confirmation of receipt,2011-03-07 12:52:06.444000+00:00,complete,2011-03-01 23:00:00.010000+00:00,Resource04,2011-04-26 22:00:00.020000+00:00,General,,case-6319,2011-04-26 22:00:00+00:00,Internet,2011-03-09 10:40:43.035000+00:00
241,Group 2,task-15339,Resource04,T05 Print and send confirmation of receipt,2011-03-07 12:52:16.702000+00:00,complete,2011-03-01 23:00:00.010000+00:00,Resource04,2011-04-26 22:00:00.020000+00:00,General,,case-6319,2011-04-26 22:00:00+00:00,Internet,2011-03-09 10:40:43.035000+00:00
242,Group 1,task-15335,Resource04,T11 Create document X request unlicensed,2011-03-07 12:52:25.633000+00:00,complete,2011-03-01 23:00:00.010000+00:00,Resource04,2011-04-26 22:00:00.020000+00:00,General,,case-6319,2011-04-26 22:00:00+00:00,Internet,2011-03-09 10:40:43.035000+00:00
243,Group 4,task-15341,Resource04,T12 Check document X request unlicensed,2011-03-07 12:52:50.533000+00:00,complete,2011-03-01 23:00:00.010000+00:00,Resource04,2011-04-26 22:00:00.020000+00:00,General,,case-6319,2011-04-26 22:00:00+00:00,Internet,2011-03-09 10:40:43.035000+00:00
244,EMPTY,task-15342,Resource10,T14 Determine document X request unlicensed,2011-03-07 15:51:33.418000+00:00,complete,2011-03-01 23:00:00.010000+00:00,Resource04,2011-04-26 22:00:00.020000+00:00,General,,case-6319,2011-04-26 22:00:00+00:00,Internet,2011-03-09 10:40:43.035000+00:00
245,EMPTY,task-15399,admin1,T15 Print document X request unlicensed,2011-03-09 10:40:42.914000+00:00,complete,2011-03-01 23:00:00.010000+00:00,Resource04,2011-04-26 22:00:00.020000+00:00,General,,case-6319,2011-04-26 22:00:00+00:00,Internet,2011-03-09 10:40:43.035000+00:00
246,EMPTY,task-10059,Resource09,Confirmation of receipt,2011-03-08 08:54:58.423000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
247,Group 1,task-15447,Resource09,T06 Determine necessity of stop advice,2011-03-08 08:56:18.083000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
248,Group 1,task-15449,Resource09,T08 Draft and send request for advice,2011-03-08 08:57:10.588000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
249,Group 13,task-15450,Resource09,T07-1 Draft intern advice aspect 1,2011-03-08 09:03:22.949000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
250,Group 15,task-15451,Resource09,T07-2 Draft intern advice aspect 2,2011-03-08 09:03:43.830000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
251,Group 1,task-15452,Resource09,T09-1 Process or receive external advice from party 1,2011-03-08 09:04:03.072000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
252,Group 1,task-15454,Resource09,T06 Determine necessity of stop advice,2011-03-08 09:04:17.627000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
253,Group 1,task-15455,Resource09,T10 Determine necessity to stop indication,2011-03-08 09:04:36.616000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
254,EMPTY,task-15446,Resource24,T02 Check confirmation of receipt,2011-03-24 09:32:54.458000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
255,Group 1,task-17533,Resource09,T03 Adjust confirmation of receipt,2011-04-18 12:29:18.014000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
256,Group 4,task-20833,Resource09,T02 Check confirmation of receipt,2011-04-18 12:29:36.540000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
257,Group 3,task-20834,Resource09,T04 Determine confirmation of receipt,2011-04-18 12:29:49.734000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
258,Group 2,task-20835,Resource09,T05 Print and send confirmation of receipt,2011-04-18 12:30:01.996000+00:00,complete,2011-01-27 00:06:40.010000+00:00,Resource09,2011-03-24 00:06:40.010000+00:00,General,,case-5595,2011-03-24 00:06:40+00:00,Internet,2011-06-06 08:55:21.981000+00:00
259,EMPTY,task-10670,Resource09,Confirmation of receipt,2011-03-10 08:42:52.622000+00:00,complete,2011-02-01 23:00:00.010000+00:00,Resource09,2011-03-29 22:00:00.020000+00:00,General,,case-5721,2011-03-29 22:00:00+00:00,e-mail,2011-05-16 07:48:44.730000+00:00
260,Group 4,task-15693,Resource09,T02 Check confirmation of receipt,2011-03-10 08:43:13.264000+00:00,complete,2011-02-01 23:00:00.010000+00:00,Resource09,2011-03-29 22:00:00.020000+00:00,General,,case-5721,2011-03-29 22:00:00+00:00,e-mail,2011-05-16 07:48:44.730000+00:00
261,Group 1,task-15695,Resource09,T03 Adjust confirmation of receipt,2011-03-10 08:43:27.281000+00:00,complete,2011-02-01 23:00:00.010000+00:00,Resource09,2011-03-29 22:00:00.020000+00:00,General,,case-5721,2011-03-29 22:00:00+00:00,e-mail,2011-05-16 07:48:44.730000+00:00
262,Group 4,task-15696,Resource09,T02 Check confirmation of receipt,2011-03-10 08:43:46.648000+00:00,complete,2011-02-01 23:00:00.010000+00:00,Resource09,2011-03-29 22:00:00.020000+00:00,General,,case-5721,2011-03-29 22:00:00+00:00,e-mail,2011-05-16 07:48:44.730000+00:00
263,Group 3,task-15697,Resource09,T04 Determine confirmation of receipt,2011-03-10 08:44:17.616000+00:00,complete,2011-02-01 23:00:00.010000+00:00,Resource09,2011-03-29 22:00:00.020000+00:00,General,,case-5721,2011-03-29 22:00:00+00:00,e-mail,2011-05-16 07:48:44.730000+00:00
264,Group 2,task-15698,Resource09,T05 Print and send confirmation of receipt,2011-03-10 08:44:30.725000+00:00,complete,2011-02-01 23:00:00.010000+00:00,Resource09,2011-03-29 22:00:00.020000+00:00,General,,case-5721,2011-03-29 22:00:00+00:00,e-mail,2011-05-16 07:48:44.730000+00:00
265,Group 1,task-15694,Resource09,T06 Determine necessity of stop advice,2011-03-10 08:44:54.788000+00:00,complete,2011-02-01 23:00:00.010000+00:00,Resource09,2011-03-29 22:00:00.020000+00:00,General,,case-5721,2011-03-29 22:00:00+00:00,e-mail,2011-05-16 07:48:44.730000+00:00
